dataset	sample	score	ontology	similarity	pca	Celltype..Original.	Consortia	Library	CellType..Condensed.
SVA	R_ENCBS507RPJ	0.0594019125684447	Cosine	Pearson	Original	Pancreas	Roadmap	Single	Pancreas
SVA	E_174MRL_767MGS	0.202308615108075	Cosine	Pearson	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
SVA	E_197JOA_315DHM	-0.270947920387735	Cosine	Pearson	Original	Testis	ENCODE	Paired	Testis
SVA	R_ENCBS588ZWT	0.231211850537666	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	B_S00BYT11	0.472105482388109	Cosine	Pearson	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
SVA	B_C0066P12	0.456709716673666	Cosine	Pearson	Original	Cd8-Positive, Alpha-Beta T Cell	Blueprint	Paired	T-Cell
SVA	R_ENCBS336CDQ	-0.104902298903087	Cosine	Pearson	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
SVA	E_279OPH_711CPB	-0.344860498851895	Cosine	Pearson	Original	Ovary	ENCODE	Paired	Ovary
SVA	E_423TBO_548ULT	0.36664774568726	Cosine	Pearson	Original	Adrenal Gland	ENCODE	Paired	Intestine
SVA	E_869RCC_231OMQ	-0.413112321627523	Cosine	Pearson	Original	Lhcn-M2	ENCODE	Single	Lhcn-M2
SVA	R_ENCBS948PMG	-0.0442053578666314	Cosine	Pearson	Original	Thymus	Roadmap	Single	Thymus
SVA	E_074ENC_911DVL_753AAA_754AAA	-0.0286208676151643	Cosine	Pearson	Original	Foreskin Fibroblast	ENCODE	Single	Fibroblast
SVA	R_ENCBS099OIO	0.0165509609914052	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	R_ENCBS615YKY	0.236297509361184	Cosine	Pearson	Original	Small Intestine	Roadmap	Single	Intestine
SVA	E_409AIP_174MRL	0.199277645641992	Cosine	Pearson	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
SVA	E_111ENC_780AAA_716AAA_051SJH_731AAA_734AAA_733AAA_732AAA	0.0587357489167047	Cosine	Pearson	Original	H1-Hesc	ENCODE	Single	H1-Hesc
SVA	B_S00BXV11	0.461516883490063	Cosine	Pearson	Original	Macrophage	Blueprint	Single	Macrophage
SVA	E_477CHZ_628ENC_626ENC	0.523859064440488	Cosine	Pearson	Original	Cd14-Positive Monocyte	ENCODE	Single	Monocyte
SVA	R_ENCBS345TTL	0.0157097197449028	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	E_077RUJ	0.297463712188043	Cosine	Pearson	Original	Hepatocyte	ENCODE	Paired	Hepatocyte
SVA	B_S005EJ11	0.530177281494504	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS645JEU	-0.327227161438772	Cosine	Pearson	Original	Ovary	Roadmap	Single	Ovary
SVA	R_ENCBS054WKY	0.00790214131477309	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	B_S00XWJ11	0.495667156755629	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	B_C005PS12	0.514987373570008	Cosine	Pearson	Original	Cd14-Positive, Cd16-Negative Classical Monocyte	Blueprint	Paired	Monocyte
SVA	R_ENCBS917VNB	0.511248334373999	Cosine	Pearson	Original	Right Lung	Roadmap	Single	Lung
SVA	B_S00D0F11	0.504482289689658	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS026RJE	0.18575012161965	Cosine	Pearson	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
SVA	R_ENCBS620YJZ	0.187957602139652	Cosine	Pearson	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
SVA	B_C0011IB1	0.519120189591955	Cosine	Pearson	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
SVA	R_ENCBS914JTX	0.101474118353558	Cosine	Pearson	Original	Pancreas	Roadmap	Single	Pancreas
SVA	B_S00CYP11	0.519613859917969	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS180EDA	-0.0924869863484505	Cosine	Pearson	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
SVA	B_S008H111	0.485892065561185	Cosine	Pearson	Original	Cd4-Positive, Alpha-Beta T Cell	Blueprint	Paired	T-Cell
SVA	R_ENCBS448HVV	0.169513626512588	Cosine	Pearson	Original	Renal Cortex Interstitium 	Roadmap	Single	Kidney
SVA	R_ENCBS143LJK	0.531052576843833	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	B_S00CWT11	0.486407429168571	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	B_S00B0N11	0.536400283876468	Cosine	Pearson	Original	Chronic Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
SVA	R_ENCBS992XAC	0.0335059633990138	Cosine	Pearson	Original	Muscle Of Trunk	Roadmap	Single	Muscle Of Trunk
SVA	R_ENCBS180RZG	0.0118357116980536	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	R_ENCBS754TWW_ENCBS048TNH	0.153004326077093	Cosine	Pearson	Original	Imr-90	Roadmap	Single	Imr-90
SVA	R_ENCBS143XQJ	0.0179331756234321	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	R_ENCBS529UES	0.240810309346955	Cosine	Pearson	Original	Small Intestine	Roadmap	Single	Intestine
SVA	B_S005FH11	0.524791791015129	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS785KTZ	0.159801326266449	Cosine	Pearson	Original	Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS434EOI	0.160340455027662	Cosine	Pearson	Original	Kidney	Roadmap	Single	Kidney
SVA	R_ENCBS291NHF	0.156197460907667	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	R_ENCBS172XKB	-0.26524200871358	Cosine	Pearson	Original	Heart	Roadmap	Single	Heart
SVA	B_S00HTF11	0.454766905000976	Cosine	Pearson	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
SVA	R_ENCBS599HUG	-0.212907667950606	Cosine	Pearson	Original	Spleen	Roadmap	Single	Spleen
SVA	X4102	0.300854448257827	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	X4125	0.302005775699125	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	R_ENCBS421OZO	0.527700787272208	Cosine	Pearson	Original	Right Lung	Roadmap	Single	Lung
SVA	B_S00Y1311	0.519495342282562	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	B_S00CS011	0.467959821472914	Cosine	Pearson	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
SVA	R_ENCBS246MHN	0.114861270245302	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	R_ENCBS699KFK	0.212940603959482	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	E_234AAA	-0.409968113641803	Cosine	Pearson	Original	Lhcn-M2	ENCODE	Single	Lhcn-M2
SVA	B_S013SS11	0.526043288118546	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS674SNK	0.170831974405896	Cosine	Pearson	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	B_S00CTZ11	0.465068113985186	Cosine	Pearson	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
SVA	R_ENCBS867ILV	0.226784487653233	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	B_S00Y6U11	0.526313483764033	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS796DWQ	-0.2620802100554	Cosine	Pearson	Original	Testis	Roadmap	Single	Testis
SVA	R_ENCBS341OKA	-0.33710770427791	Cosine	Pearson	Original	Ovary	Roadmap	Single	Ovary
SVA	X4116	0.285645873289259	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	B_S00D5511	0.497233677418444	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS263ZZU	0.148641115292587	Cosine	Pearson	Original	Kidney	Roadmap	Single	Kidney
SVA	R_ENCBS159PIU	0.11807100077182	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	X4111	0.299559435151856	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	E_852WTL_483ENC	0.523668636843318	Cosine	Pearson	Original	B Cell	ENCODE	Single	B Cell
SVA	B_S00HSH11	0.458208214994866	Cosine	Pearson	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
SVA	R_ENCBS376PWL	0.177848630845969	Cosine	Pearson	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	R_ENCBS262QPN	0.162711884726757	Cosine	Pearson	Original	Renal Pelvis	Roadmap	Single	Kidney
SVA	E_328AAA	-0.309401198510769	Cosine	Pearson	Original	Skeletal Muscle Myoblast	ENCODE	Single	Skeletal Muscle Myoblast
SVA	R_ENCBS478OZL	0.166796491241097	Cosine	Pearson	Original	Kidney	Roadmap	Single	Kidney
SVA	R_ENCBS993PWO	0.523647560337419	Cosine	Pearson	Original	Right Lung	Roadmap	Single	Lung
SVA	B_S00B2J11	0.537195355121495	Cosine	Pearson	Original	Chronic Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
SVA	R_ENCBS384LIR	0.0156409467378895	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS023IXF	0.00744836227742618	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	B_S00HRJ11	0.466273555012667	Cosine	Pearson	Original	Macrophage	Blueprint	Single	Macrophage
SVA	E_589ENC_591ENC_818IBE_567ENC_565ENC_569ENC_564ENC_563ENC_586ENC	-0.0246530835045791	Cosine	Pearson	Original	Keratinocyte	ENCODE	Single	Keratinocyte
SVA	R_ENCBS117CVU	0.527409033552853	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	R_ENCBS078XUR	0.531217187363385	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	B_S004BT12	0.374393344620828	Cosine	Pearson	Original	Cd34-Negative, Cd41-Positive, Cd42-Positive Megakaryocyte Cell	Blueprint	Paired	Megakaryocyte
SVA	B_S00CR211	0.464500089048649	Cosine	Pearson	Original	Macrophage	Blueprint	Single	Macrophage
SVA	B_S00Y4Y11	0.529605572071893	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS136SDO	0.0212471748988871	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS623YHX	0.201965317042303	Cosine	Pearson	Original	Small Intestine	Roadmap	Single	Intestine
SVA	B_S0022I12	0.469989359219132	Cosine	Pearson	Original	Macrophage	Blueprint	Paired	Macrophage
SVA	R_ENCBS133LAN	0.221634904667563	Cosine	Pearson	Original	Small Intestine	Roadmap	Single	Intestine
SVA	B_S0022I14	0.462806453616253	Cosine	Pearson	Original	Inflammatory Macrophage	Blueprint	Paired	Inflammatory Macrophage
SVA	E_524RBS_291PVB	-0.0941743852200398	Cosine	Pearson	Original	Prostate Gland	ENCODE	Paired	Prostate Gland
SVA	B_S002S312	0.346206765989977	Cosine	Pearson	Original	Erythroblast	Blueprint	Paired	Erythroblast
SVA	X4101	0.273823122060059	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	E_018TPT	-0.141738898754273	Cosine	Pearson	Original	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
SVA	B_S00JS911	0.456945664433225	Cosine	Pearson	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
SVA	R_ENCBS383OVQ	0.197084338468752	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	X4105	0.301897090388667	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	X4104	0.296467123154855	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	X4107	0.286829744919564	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	X4109	0.290597502348793	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	X4108	0.291541283830006	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	E_921WWM_472LWI	-0.00129502028384928	Cosine	Pearson	Original	Gastrocnemius Medialis	ENCODE	Paired	Muscle Of Leg
SVA	R_ENCBS636QOC	0.187575054055101	Cosine	Pearson	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	R_ENCBS261IIB	0.0195824997023412	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	R_ENCBS445IVN	0.146065481206571	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	R_ENCBS890NFL	-0.085808666978342	Cosine	Pearson	Original	Skin Fibroblast	Roadmap	Single	Fibroblast
SVA	R_ENCBS441WEO	0.100370154409762	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	B_S00DFM11	0.433734495237784	Cosine	Pearson	Original	Acute Lymphocytic Leukemia	Blueprint	Paired	Lymphocytic Leukemia
SVA	E_658GLE_376ASB	-0.0687129424147813	Cosine	Pearson	Original	Thyroid Gland	ENCODE	Paired	Thyroid Gland
SVA	E_367AAA	-0.126677451670905	Cosine	Pearson	Original	Fibroblast Of Arm	ENCODE	Paired	Fibroblast
SVA	R_ENCBS825MQT	0.018232215394999	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS105LQM	0.0198987327256614	Cosine	Pearson	Original	Hindlimb Muscle	Roadmap	Single	Hindlimb Muscle
SVA	B_S00CXR11	0.483729421873183	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS198CXJ	-0.143471675453866	Cosine	Pearson	Original	Thymus	Roadmap	Single	Thymus
SVA	R_ENCBS988KQJ	0.00924198686212213	Cosine	Pearson	Original	Forelimb Muscle	Roadmap	Single	Forelimb Muscle
SVA	R_ENCBS467PJB	0.532586894298463	Cosine	Pearson	Original	Right Lung	Roadmap	Single	Lung
SVA	R_ENCBS947JRD	0.0216720938350766	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	R_ENCBS935VKR	0.160913970133554	Cosine	Pearson	Original	Right Renal Pelvis	Roadmap	Single	Kidney
SVA	E_371OZD_227VDO	0.366123968456632	Cosine	Pearson	Original	Adrenal Gland	ENCODE	Paired	Intestine
SVA	B_S00D6311	0.535561543811854	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS200XAZ	0.354894381125189	Cosine	Pearson	Original	Adrenal Gland	Roadmap	Single	Kidney
SVA	R_ENCBS034SKE	0.16479348666356	Cosine	Pearson	Original	Kidney	Roadmap	Single	Kidney
SVA	R_ENCBS373RUA	0.114580266666722	Cosine	Pearson	Original	Spinal Cord	Roadmap	Single	Spinal Cord
SVA	R_ENCBS055ULH	0.152989145768841	Cosine	Pearson	Original	Left Renal Pelvis	Roadmap	Single	Kidney
SVA	B_S013N111	0.519073468626994	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS716QQK	0.130496259790121	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	R_ENCBS754ANY	0.162091088396932	Cosine	Pearson	Original	Left Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS599YIE	0.0794674030837618	Cosine	Pearson	Original	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
SVA	B_S00XXH11	0.499842907640436	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS818WCN	0.189303581917077	Cosine	Pearson	Original	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	R_ENCBS997WGU	0.210622738426065	Cosine	Pearson	Original	Large Intestine	Roadmap	Single	Intestine
SVA	R_ENCBS660CJK	0.370696119991514	Cosine	Pearson	Original	Adrenal Gland	Roadmap	Single	Kidney
SVA	R_ENCBS100DZU	0.187122505197454	Cosine	Pearson	Original	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	E_020UWI_887WTT	-0.0542121565639532	Cosine	Pearson	Original	Uterus	ENCODE	Paired	Uterus
SVA	R_ENCBS859ASH	0.527288032536615	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	B_C006NSB1	0.380505435253041	Cosine	Pearson	Original	Cd34-Negative, Cd41-Positive, Cd42-Positive Megakaryocyte Cell	Blueprint	Paired	Megakaryocyte
SVA	R_ENCBS878MRX	0.117972041251566	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	R_ENCBS300UPT	0.103931986281481	Cosine	Pearson	Original	Spinal Cord	Roadmap	Single	Spinal Cord
SVA	E_665DRD	-0.3059903924834	Cosine	Pearson	Original	Skeletal Muscle Myoblast	ENCODE	Single	Skeletal Muscle Myoblast
SVA	B_S001MJ12	0.463069894370603	Cosine	Pearson	Original	Inflammatory Macrophage	Blueprint	Paired	Inflammatory Macrophage
SVA	B_S00Y0511	0.523789610802775	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	E_112ENC_124GGK_774AAA_719AAA_743IPG	-0.363261538904518	Cosine	Pearson	Original	Endothelial Cell Of Umbilical Vein	ENCODE	Single	Endothelial Cell Of Umbilical Vein
SVA	B_S001S714	0.466284608470892	Cosine	Pearson	Original	Macrophage	Blueprint	Paired	Macrophage
SVA	B_S013RU11	0.51294801052759	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS174IGM	0.0171257068357309	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS516CJQ	0.0122385250248459	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	E_374AAA	0.273696904180231	Cosine	Pearson	Original	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
SVA	R_ENCBS407ALA	-0.264660465577236	Cosine	Pearson	Original	Heart	Roadmap	Single	Heart
SVA	E_485ENC	0.340507217576051	Cosine	Pearson	Original	Hematopoietic Multipotent Progenitor Cell	ENCODE	Single	Hematopoietic Multipotent Progenitor Cell
SVA	R_ENCBS011TVS	0.0187658202440578	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	R_ENCBS281CNH	0.187839092058884	Cosine	Pearson	Original	Left Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	E_297CQV_291AAA_624XJG	-0.0180685680946311	Cosine	Pearson	Original	H7-Hesc	ENCODE	Single	H7-Hesc
SVA	B_S013M311	0.532989772531624	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	E_340AAA_936GPP_612ENC_613ENC	0.148592944233197	Cosine	Pearson	Original	Fibroblast Of Lung	ENCODE	Single	Fibroblast
SVA	B_S00D4711	0.509456345890677	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	B_S00XVL11	0.532067422850891	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	E_767POE_974EYF	0.18088857704378	Cosine	Pearson	Original	Transverse Colon	ENCODE	Paired	Transverse Colon
SVA	R_ENCBS855RFN	0.167649395397504	Cosine	Pearson	Original	Right Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS226ZND	0.163721369559826	Cosine	Pearson	Original	Left Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS578HBL	0.121211275237539	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	E_044KWE	-0.0972027440644255	Cosine	Pearson	Original	Neural Progenitor Cell	ENCODE	Paired	Neural Progenitor Cell
SVA	E_004ENC_008ENC	0.16382779310916	Cosine	Pearson	Original	Fibroblast Of Lung	ENCODE	Single	Fibroblast
SVA	R_ENCBS517FUR	0.0177379094070907	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
SVA	R_ENCBS145EYH	0.1584498201122	Cosine	Pearson	Original	Right Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS257BTU	0.158209115699449	Cosine	Pearson	Original	Left Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS008QPC	-0.0118467645027521	Cosine	Pearson	Original	Psoas Muscle	Roadmap	Single	Psoas Muscle
SVA	B_S013QW11	0.512179181099976	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	R_ENCBS090AGL	0.0107463963905388	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	R_ENCBS610XAP	0.162915746627353	Cosine	Pearson	Original	Left Kidney	Roadmap	Single	Kidney
SVA	B_S00D3911	0.521277405380754	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	E_369AAA	0.274749062494195	Cosine	Pearson	Original	Bipolar Spindle Neuron	ENCODE	Paired	Bipolar Spindle Neuron
SVA	R_ENCBS220QDW	0.119066742528419	Cosine	Pearson	Original	Stomach	Roadmap	Single	Stomach
SVA	R_ENCBS136EGD	0.0143882955387181	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS054CPR	-0.0189628878400219	Cosine	Pearson	Original	Thymus	Roadmap	Single	Thymus
SVA	R_ENCBS516MKG	0.52612531718769	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	B_C001UYB4	0.523200153890731	Cosine	Pearson	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
SVA	E_021ENC	-0.502282187224328	Cosine	Pearson	Original	Astrocyte	ENCODE	Single	Astrocyte
SVA	E_942WBM_724UYV	0.358445381974803	Cosine	Pearson	Original	Adrenal Gland	ENCODE	Paired	Intestine
SVA	E_526EMC	-0.415141153784645	Cosine	Pearson	Original	Myotube	ENCODE	Single	Myotube
SVA	B_S00JRB11	0.466686831534061	Cosine	Pearson	Original	Macrophage - Lps	Blueprint	Single	Macrophage - Lps
SVA	R_ENCBS405WVO	0.0808158589596026	Cosine	Pearson	Original	Fibroblast Of Skin Of Abdomen	Roadmap	Single	Fibroblast
SVA	R_ENCBS142XDW	0.155658385774529	Cosine	Pearson	Original	Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS183TBX	0.190793861533779	Cosine	Pearson	Original	Right Renal Cortex Interstitium	Roadmap	Single	Kidney
SVA	R_ENCBS574MIZ	0.526065738007106	Cosine	Pearson	Original	Left Lung	Roadmap	Single	Lung
SVA	B_S00XYF11	0.521136166747886	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	X4103	0.289580035911337	Cosine	Pearson	Original	Hepatocyte	DEEP	Paired	Hepatocyte
SVA	B_S00JQD11	0.466096699681075	Cosine	Pearson	Original	Macrophage	Blueprint	Single	Macrophage
SVA	B_S002R512	0.356840137111604	Cosine	Pearson	Original	Erythroblast	Blueprint	Paired	Erythroblast
SVA	E_0052WQU	-0.496448253198045	Cosine	Pearson	Original	Astrocyte	ENCODE	Single	Astrocyte
SVA	R_ENCBS827OFK	0.167593517587401	Cosine	Pearson	Original	Right Renal Pelvis	Roadmap	Single	Kidney
SVA	R_ENCBS892WJE	0.0181536176726981	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
SVA	B_S00C0J11	0.460017297657607	Cosine	Pearson	Original	Macrophage – B-Glucan	Blueprint	Paired	Macrophage – B-Glucan
SVA	R_ENCBS479AOA	0.0177876470282343	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	R_ENCBS645HGQ	0.0116079011123219	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
SVA	B_S00D1D11	0.522217563410848	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
SVA	B_C005VG11	0.468989635330829	Cosine	Pearson	Original	Macrophage	Blueprint	Paired	Macrophage
RUV	R_ENCBS984JKS	0.517507053060045	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
RUV	R_ENCBS122USS	0.164905344363147	Cosine	Pearson	Original	Right Lung	Roadmap	Single	Lung
RUV	R_ENCBS020XIW	0.603778492045333	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
RUV	R_ENCBS897YOR	0.527653527773334	Cosine	Pearson	Original	Muscle Of Back	Roadmap	Single	Muscle Of Back
RUV	R_ENCBS484BGT	0.469058609048289	Cosine	Pearson	Original	Thymus	Roadmap	Single	Thymus
RUV	E_293AAA	-0.0347295229716072	Cosine	Pearson	Original	H7-Hesc	ENCODE	Single	H7-Hesc
RUV	E_372AAA	-0.273898288119885	Cosine	Pearson	Original	Fibroblast Of Arm	ENCODE	Paired	Fibroblast
RUV	B_S00XUN11	0.513480418765403	Cosine	Pearson	Original	Acute Myeloid Leukemia	Blueprint	Paired	Acute Myeloid Leukemia
RUV	B_C0010KB1	0.404257895462944	Cosine	Pearson	Original	Cd14-Positive Monocyte	Blueprint	Paired	Monocyte
RUV	R_ENCBS119WRO	0.0728437196592893	Cosine	Pearson	Original	Adrenal Gland	Roadmap	Single	Kidney
RUV	E_310EYM_210YNQ	-0.480000141277474	Cosine	Pearson	Original	Uterus	ENCODE	Paired	Uterus
RUV	R_ENCBS611ZBY	0.604002618362832	Cosine	Pearson	Original	Muscle Of Leg	Roadmap	Single	Muscle Of Leg
RUV	R_ENCBS586CPQ	0.600013783956059	Cosine	Pearson	Original	Muscle Of Arm	Roadmap	Single	Muscle Of Arm
RUV	E_236AFP_140MNV	-0.35753507329327	Cosine	Pearson	Original	Myotube	ENCODE	Single	Myotube
