names	tissues	correlation	ontology	similarity.measure	expr.distance	status
6863	SRR1413032_Thyroid	thyroid	0.916661237232068	Cosine	Pearson	Euclid	log2
6864	SRR1413262_Colon_Sigmoid	colon	0.430655096511322	Cosine	Pearson	Euclid	log2
6865	SRR1413851_Thyroid	thyroid	0.931720789346101	Cosine	Pearson	Euclid	log2
6866	SRR1414185_Liver	liver	0.957584513364487	Cosine	Pearson	Euclid	log2
6867	SRR1414332_Prostate	prostate	0.609140443633081	Cosine	Pearson	Euclid	log2
6868	SRR1414356_Thyroid	thyroid	0.916948957781945	Cosine	Pearson	Euclid	log2
6869	SRR1414471_Thyroid	thyroid	0.926355194777146	Cosine	Pearson	Euclid	log2
6870	SRR1414515_Liver	liver	0.962234131165271	Cosine	Pearson	Euclid	log2
6871	SRR1414637_Liver	liver	0.960949613684513	Cosine	Pearson	Euclid	log2
6872	SRR1414792_Liver	liver	0.956654100048952	Cosine	Pearson	Euclid	log2
6873	SRR1415173_Colon_Transverse	colon	0.488822227359429	Cosine	Pearson	Euclid	log2
6874	SRR1415195_Thyroid	thyroid	0.849300209646535	Cosine	Pearson	Euclid	log2
6875	SRR1415274_Thyroid	thyroid	0.906037641703112	Cosine	Pearson	Euclid	log2
6876	SRR1415660_Thyroid	thyroid	0.879553713943277	Cosine	Pearson	Euclid	log2
6877	SRR1415854_Colon_Transverse	colon	0.373225144206166	Cosine	Pearson	Euclid	log2
6878	SRR1415980_Thyroid	thyroid	0.91716243669847	Cosine	Pearson	Euclid	log2
6879	SRR1416455_Colon_Sigmoid	colon	0.413993488465142	Cosine	Pearson	Euclid	log2
6880	SRR1416516_Kidney_Cortex	kidney	0.0934057522569263	Cosine	Pearson	Euclid	log2
6881	SRR1416636_Prostate	prostate	0.577717045458805	Cosine	Pearson	Euclid	log2
6882	SRR1418262_Colon_Sigmoid	colon	0.460728961134143	Cosine	Pearson	Euclid	log2
6883	SRR1418492_Colon_Transverse	colon	0.457710827708379	Cosine	Pearson	Euclid	log2
6884	SRR1418650_Thyroid	thyroid	0.919211171951761	Cosine	Pearson	Euclid	log2
6885	SRR1418688_Thyroid	thyroid	0.90359250085089	Cosine	Pearson	Euclid	log2
6886	SRR1419211_Thyroid	thyroid	0.931270984767675	Cosine	Pearson	Euclid	log2
6887	SRR1419495_Colon_Sigmoid	colon	0.463213904219405	Cosine	Pearson	Euclid	log2
6888	SRR1419593_Thyroid	thyroid	0.919658967864254	Cosine	Pearson	Euclid	log2
6889	SRR1419848_Thyroid	thyroid	0.902181785478092	Cosine	Pearson	Euclid	log2
6890	SRR1419941_Colon_Sigmoid	colon	0.497945208413786	Cosine	Pearson	Euclid	log2
6891	SRR1420129_Colon_Sigmoid	colon	0.448925712672953	Cosine	Pearson	Euclid	log2
6892	SRR1420391_Colon_Transverse	colon	0.273491479086528	Cosine	Pearson	Euclid	log2
6893	SRR1420413_Colon_Transverse	colon	0.460467002265408	Cosine	Pearson	Euclid	log2
6894	SRR1420538_Colon_Sigmoid	colon	0.444282821996758	Cosine	Pearson	Euclid	log2
6895	SRR1420649_Kidney_Cortex	kidney	0.466720528189943	Cosine	Pearson	Euclid	log2
6896	SRR1421159_Prostate	prostate	0.568618376795873	Cosine	Pearson	Euclid	log2
6897	SRR1421223_Thyroid	thyroid	0.91888419360809	Cosine	Pearson	Euclid	log2
6898	SRR1430088_Colon_Sigmoid	colon	0.542059393817593	Cosine	Pearson	Euclid	log2
6899	SRR1430703_Colon_Sigmoid	colon	-0.0119798740734914	Cosine	Pearson	Euclid	log2
6900	SRR1430839_Colon_Transverse	colon	0.468896726026745	Cosine	Pearson	Euclid	log2
6901	SRR1430928_Prostate	prostate	0.598156314099564	Cosine	Pearson	Euclid	log2
6902	SRR1431139_Prostate	prostate	0.587640981307658	Cosine	Pearson	Euclid	log2
6903	SRR1431248_Liver	liver	0.95795137154685	Cosine	Pearson	Euclid	log2
6904	SRR1431552_Thyroid	thyroid	0.788694629962219	Cosine	Pearson	Euclid	log2
6905	SRR1431991_Thyroid	thyroid	0.92715846379555	Cosine	Pearson	Euclid	log2
6906	SRR1432014_Prostate	prostate	0.583975136443395	Cosine	Pearson	Euclid	log2
6907	SRR1432165_Colon_Sigmoid	colon	0.423100113945637	Cosine	Pearson	Euclid	log2
6908	SRR1432231_Colon_Sigmoid	colon	0.448329375740049	Cosine	Pearson	Euclid	log2
6909	SRR1432650_Kidney_Cortex	kidney	0.275708275191684	Cosine	Pearson	Euclid	log2
6910	SRR1432783_Colon_Sigmoid	colon	0.463588312804104	Cosine	Pearson	Euclid	log2
6911	SRR1433066_Kidney_Cortex	kidney	0.346544346081282	Cosine	Pearson	Euclid	log2
6912	SRR1433311_Thyroid	thyroid	0.892162239088674	Cosine	Pearson	Euclid	log2
6913	SRR1433329_Prostate	prostate	0.596985558364214	Cosine	Pearson	Euclid	log2
6914	SRR1433476_Liver	liver	0.962731593124858	Cosine	Pearson	Euclid	log2
6915	SRR1433708_Colon_Transverse	colon	0.428185907187771	Cosine	Pearson	Euclid	log2
6916	SRR1433729_Liver	liver	0.958082751576378	Cosine	Pearson	Euclid	log2
6917	SRR1433902_Colon_Transverse	colon	0.36728016127754	Cosine	Pearson	Euclid	log2
6918	SRR1434182_Thyroid	thyroid	0.910581093003013	Cosine	Pearson	Euclid	log2
6919	SRR1434228_Prostate	prostate	0.582814402624764	Cosine	Pearson	Euclid	log2
6920	SRR1434545_Prostate	prostate	0.552217224775105	Cosine	Pearson	Euclid	log2
6921	SRR1434631_Colon_Transverse	colon	0.4438179053055	Cosine	Pearson	Euclid	log2
6922	SRR1434689_Thyroid	thyroid	0.9251250468035	Cosine	Pearson	Euclid	log2
6923	SRR1434760_Thyroid	thyroid	0.926006907639448	Cosine	Pearson	Euclid	log2
6924	SRR1434910_Thyroid	thyroid	0.916697228600331	Cosine	Pearson	Euclid	log2
6925	SRR1435113_Thyroid	thyroid	0.820241279094753	Cosine	Pearson	Euclid	log2
6926	SRR1435667_Prostate	prostate	0.496863804152624	Cosine	Pearson	Euclid	log2
6927	SRR1435730_Kidney_Cortex	kidney	0.39307535889736	Cosine	Pearson	Euclid	log2
6928	SRR1436021_Prostate	prostate	0.544590858022686	Cosine	Pearson	Euclid	log2
6929	SRR1436042_Thyroid	thyroid	0.91274214518012	Cosine	Pearson	Euclid	log2
6930	SRR1436228_Liver	liver	0.960541077927851	Cosine	Pearson	Euclid	log2
6931	SRR1436280_Colon_Sigmoid	colon	0.293124454749876	Cosine	Pearson	Euclid	log2
6932	SRR1436515_Thyroid	thyroid	0.916484273860706	Cosine	Pearson	Euclid	log2
6933	SRR1436583_Colon_Sigmoid	colon	0.463032538821098	Cosine	Pearson	Euclid	log2
6934	SRR1436629_Thyroid	thyroid	0.916185164975554	Cosine	Pearson	Euclid	log2
6935	SRR1437056_Thyroid	thyroid	0.918314058880795	Cosine	Pearson	Euclid	log2
6936	SRR1437143_Prostate	prostate	0.210145137602081	Cosine	Pearson	Euclid	log2
6937	SRR1437163_Prostate	prostate	0.583581529444562	Cosine	Pearson	Euclid	log2
6938	SRR1437274_Kidney_Cortex	kidney	0.747612564344415	Cosine	Pearson	Euclid	log2
6939	SRR1437514_Colon_Transverse	colon	0.379140042434163	Cosine	Pearson	Euclid	log2
6940	SRR1437598_Colon_Sigmoid	colon	0.437550566332225	Cosine	Pearson	Euclid	log2
6941	SRR1439697_Colon_Transverse	colon	0.455290911684773	Cosine	Pearson	Euclid	log2
6942	SRR1440467_Liver	liver	0.955606333970937	Cosine	Pearson	Euclid	log2
6943	SRR1440584_Thyroid	thyroid	0.922947583908413	Cosine	Pearson	Euclid	log2
6944	SRR1440625_Thyroid	thyroid	0.910638719040029	Cosine	Pearson	Euclid	log2
6945	SRR1440809_Colon_Sigmoid	colon	0.443880335291175	Cosine	Pearson	Euclid	log2
6946	SRR1441178_Prostate	prostate	0.610988451152182	Cosine	Pearson	Euclid	log2
6947	SRR1441483_Thyroid	thyroid	0.914570011961828	Cosine	Pearson	Euclid	log2
6948	SRR1441631_Thyroid	thyroid	0.919338770001341	Cosine	Pearson	Euclid	log2
6949	SRR1441768_Colon_Transverse	colon	0.399657112427258	Cosine	Pearson	Euclid	log2
6950	SRR1441804_Prostate	prostate	0.576956591113092	Cosine	Pearson	Euclid	log2
6951	SRR1441913_Colon_Sigmoid	colon	0.469399449806615	Cosine	Pearson	Euclid	log2
6952	SRR1442440_Colon_Sigmoid	colon	0.452763354479378	Cosine	Pearson	Euclid	log2
6953	SRR1442612_Prostate	prostate	0.584450190049187	Cosine	Pearson	Euclid	log2
6954	SRR1442708_Kidney_Cortex	kidney	0.374531641049319	Cosine	Pearson	Euclid	log2
6955	SRR1443092_Kidney_Cortex	kidney	0.559793435020771	Cosine	Pearson	Euclid	log2
6956	SRR1443137_Prostate	prostate	0.612275542659766	Cosine	Pearson	Euclid	log2
6957	SRR1443399_Colon_Sigmoid	colon	0.412638192800991	Cosine	Pearson	Euclid	log2
6958	SRR1443419_Thyroid	thyroid	0.923443423160106	Cosine	Pearson	Euclid	log2
6959	SRR1443695_Thyroid	thyroid	0.912158103713381	Cosine	Pearson	Euclid	log2
6960	SRR1443776_Liver	liver	0.938047356392326	Cosine	Pearson	Euclid	log2
6961	SRR1443800_Colon_Sigmoid	colon	0.461306694997724	Cosine	Pearson	Euclid	log2
6962	SRR1444043_Colon_Transverse	colon	0.434029965292179	Cosine	Pearson	Euclid	log2
6963	SRR1444083_Liver	liver	0.968290799475806	Cosine	Pearson	Euclid	log2
6964	SRR1444523_Colon_Transverse	colon	0.408095298484536	Cosine	Pearson	Euclid	log2
6965	SRR1444701_Colon_Sigmoid	colon	0.4603157661671	Cosine	Pearson	Euclid	log2
6966	SRR1444978_Colon_Transverse	colon	0.440002341502318	Cosine	Pearson	Euclid	log2
6967	SRR1445218_Liver	liver	0.954410734443757	Cosine	Pearson	Euclid	log2
6968	SRR1445426_Colon_Sigmoid	colon	0.441180643800044	Cosine	Pearson	Euclid	log2
6969	SRR1445765_Thyroid	thyroid	0.923262685409837	Cosine	Pearson	Euclid	log2
6970	SRR1445835_Kidney_Cortex	kidney	0.48787893386139	Cosine	Pearson	Euclid	log2
6971	SRR1446114_Thyroid	thyroid	0.89030114101033	Cosine	Pearson	Euclid	log2
6972	SRR1446203_Liver	liver	0.948552936784502	Cosine	Pearson	Euclid	log2
6973	SRR1446265_Colon_Transverse	colon	0.357285597341128	Cosine	Pearson	Euclid	log2
6974	SRR1446606_Thyroid	thyroid	0.897065324544259	Cosine	Pearson	Euclid	log2
6975	SRR1446716_Colon_Sigmoid	colon	0.447729216040576	Cosine	Pearson	Euclid	log2
6976	SRR1447325_Thyroid	thyroid	0.750070571642861	Cosine	Pearson	Euclid	log2
6977	SRR1447481_Colon_Transverse	colon	0.481174384207859	Cosine	Pearson	Euclid	log2
6978	SRR1447547_Liver	liver	0.952432419599396	Cosine	Pearson	Euclid	log2
6979	SRR1447631_Kidney_Cortex	kidney	0.37214152254448	Cosine	Pearson	Euclid	log2
6980	SRR1451857_Thyroid	thyroid	0.915788010352683	Cosine	Pearson	Euclid	log2
6981	SRR1452222_Colon_Sigmoid	colon	0.441439904360386	Cosine	Pearson	Euclid	log2
6982	SRR1452888_Kidney_Cortex	kidney	0.630332836469199	Cosine	Pearson	Euclid	log2
6983	SRR1453005_Prostate	prostate	0.399946671323178	Cosine	Pearson	Euclid	log2
6984	SRR1453434_Prostate	prostate	0.611334677210258	Cosine	Pearson	Euclid	log2
6985	SRR1453747_Colon_Sigmoid	colon	0.418640870096769	Cosine	Pearson	Euclid	log2
6986	SRR1453787_Thyroid	thyroid	0.922070457362204	Cosine	Pearson	Euclid	log2
6987	SRR1454031_Colon_Sigmoid	colon	0.467569627309713	Cosine	Pearson	Euclid	log2
6988	SRR1454265_Thyroid	thyroid	0.924910088099829	Cosine	Pearson	Euclid	log2
6989	SRR1454498_Thyroid	thyroid	0.914605110651091	Cosine	Pearson	Euclid	log2
6990	SRR1454821_Colon_Sigmoid	colon	0.423860880402137	Cosine	Pearson	Euclid	log2
6991	SRR1455104_Thyroid	thyroid	0.923382676889651	Cosine	Pearson	Euclid	log2
6992	SRR1455413_Prostate	prostate	0.600123559028418	Cosine	Pearson	Euclid	log2
6993	SRR1455436_Thyroid	thyroid	0.904725648026487	Cosine	Pearson	Euclid	log2
6994	SRR1455653_Liver	liver	0.947031666467725	Cosine	Pearson	Euclid	log2
6995	SRR1455741_Colon_Sigmoid	colon	0.428706550401223	Cosine	Pearson	Euclid	log2
6996	SRR1455878_Liver	liver	0.969712377422603	Cosine	Pearson	Euclid	log2
6997	SRR1456051_Liver	liver	0.969000816113906	Cosine	Pearson	Euclid	log2
6998	SRR1456093_Colon_Sigmoid	colon	0.435345841103043	Cosine	Pearson	Euclid	log2
6999	SRR1456208_Thyroid	thyroid	0.913102892453381	Cosine	Pearson	Euclid	log2
7000	SRR1456250_Colon_Sigmoid	colon	0.316566963021934	Cosine	Pearson	Euclid	log2
7001	SRR1456548_Prostate	prostate	0.576886532946624	Cosine	Pearson	Euclid	log2
7002	SRR1456591_Thyroid	thyroid	0.885851789846442	Cosine	Pearson	Euclid	log2
7003	SRR1456611_Prostate	prostate	0.310593259469185	Cosine	Pearson	Euclid	log2
7004	SRR1456711_Kidney_Cortex	kidney	0.569380761938876	Cosine	Pearson	Euclid	log2
7005	SRR1456771_Colon_Sigmoid	colon	0.457365381891768	Cosine	Pearson	Euclid	log2
7006	SRR1457080_Colon_Transverse	colon	0.383532425376082	Cosine	Pearson	Euclid	log2
7007	SRR1457197_Thyroid	thyroid	0.908617707896096	Cosine	Pearson	Euclid	log2
7008	SRR1457336_Colon_Sigmoid	colon	0.399361818300738	Cosine	Pearson	Euclid	log2
7009	SRR1457925_Thyroid	thyroid	0.915132587047437	Cosine	Pearson	Euclid	log2
7010	SRR1457972_Thyroid	thyroid	0.911514943926647	Cosine	Pearson	Euclid	log2
7011	SRR1458198_Prostate	prostate	0.596718831436407	Cosine	Pearson	Euclid	log2
7012	SRR1458380_Colon_Sigmoid	colon	0.407625483709531	Cosine	Pearson	Euclid	log2
7013	SRR1458506_Thyroid	thyroid	0.89175424533688	Cosine	Pearson	Euclid	log2
7014	SRR1458529_Colon_Sigmoid	colon	0.42761529285612	Cosine	Pearson	Euclid	log2
7015	SRR1458574_Colon_Transverse	colon	0.358189031030337	Cosine	Pearson	Euclid	log2
7016	SRR1459324_Colon_Sigmoid	colon	0.450510869801665	Cosine	Pearson	Euclid	log2
7017	SRR1459465_Prostate	prostate	0.293838897470037	Cosine	Pearson	Euclid	log2
7018	SRR1459697_Thyroid	thyroid	0.900169538269134	Cosine	Pearson	Euclid	log2
7019	SRR1460235_Thyroid	thyroid	0.927867462828094	Cosine	Pearson	Euclid	log2
7020	SRR1460409_Prostate	prostate	0.606723672994886	Cosine	Pearson	Euclid	log2
7021	SRR1464353_Thyroid	thyroid	0.915086526598256	Cosine	Pearson	Euclid	log2
7022	SRR1464432_Colon_Transverse	colon	0.328200514475126	Cosine	Pearson	Euclid	log2
7023	SRR1464812_Colon_Sigmoid	colon	0.443899969320944	Cosine	Pearson	Euclid	log2
7024	SRR1464897_Colon_Transverse	colon	0.399773828935268	Cosine	Pearson	Euclid	log2
7025	SRR1465153_Thyroid	thyroid	0.8266579593057	Cosine	Pearson	Euclid	log2
7026	SRR1465248_Colon_Sigmoid	colon	0.406264370010243	Cosine	Pearson	Euclid	log2
7027	SRR1465375_Prostate	prostate	0.502408915807678	Cosine	Pearson	Euclid	log2
7028	SRR1465480_Prostate	prostate	0.189908168316404	Cosine	Pearson	Euclid	log2
7029	SRR1465871_Kidney_Cortex	kidney	0.162627262845059	Cosine	Pearson	Euclid	log2
7030	SRR1466091_Colon_Sigmoid	colon	0.438018203736827	Cosine	Pearson	Euclid	log2
7031	SRR1466177_Thyroid	thyroid	0.923022087686519	Cosine	Pearson	Euclid	log2
7032	SRR1466278_Colon_Transverse	colon	0.357235764818133	Cosine	Pearson	Euclid	log2
7033	SRR1466338_Thyroid	thyroid	0.893912585924511	Cosine	Pearson	Euclid	log2
7034	SRR1466597_Colon_Transverse	colon	0.452002914396423	Cosine	Pearson	Euclid	log2
7035	SRR1466687_Colon_Transverse	colon	0.410239795258585	Cosine	Pearson	Euclid	log2
7036	SRR1466770_Colon_Sigmoid	colon	0.421476166310894	Cosine	Pearson	Euclid	log2
7037	SRR1467149_Prostate	prostate	0.610744496839111	Cosine	Pearson	Euclid	log2
7038	SRR1467171_Colon_Transverse	colon	0.370871121346342	Cosine	Pearson	Euclid	log2
7039	SRR1467194_Colon_Sigmoid	colon	0.425600177827464	Cosine	Pearson	Euclid	log2
7040	SRR1467544_Colon_Transverse	colon	0.456116634003983	Cosine	Pearson	Euclid	log2
7041	SRR1467943_Colon_Transverse	colon	0.514022562085659	Cosine	Pearson	Euclid	log2
7042	SRR1468096_Colon_Sigmoid	colon	0.443874227974597	Cosine	Pearson	Euclid	log2
7043	SRR1468118_Prostate	prostate	0.530814848770407	Cosine	Pearson	Euclid	log2
7044	SRR1468184_Thyroid	thyroid	0.918148757935175	Cosine	Pearson	Euclid	log2
7045	SRR1468314_Liver	liver	0.959558983278756	Cosine	Pearson	Euclid	log2
7046	SRR1468426_Kidney_Cortex	kidney	0.285285089329341	Cosine	Pearson	Euclid	log2
7047	SRR1469102_Thyroid	thyroid	0.923376850846328	Cosine	Pearson	Euclid	log2
7048	SRR1469477_Thyroid	thyroid	0.906257228875332	Cosine	Pearson	Euclid	log2
7049	SRR1469746_Kidney_Cortex	kidney	0.393428137263837	Cosine	Pearson	Euclid	log2
7050	SRR1469791_Thyroid	thyroid	0.903471436804463	Cosine	Pearson	Euclid	log2
7051	SRR1470057_Colon_Sigmoid	colon	0.416016162109527	Cosine	Pearson	Euclid	log2
7052	SRR1470253_Prostate	prostate	0.594181145391515	Cosine	Pearson	Euclid	log2
7053	SRR1470513_Colon_Transverse	colon	0.450019184894676	Cosine	Pearson	Euclid	log2
7054	SRR1470624_Colon_Transverse	colon	0.470523813492551	Cosine	Pearson	Euclid	log2
7055	SRR1470682_Thyroid	thyroid	0.913557481267292	Cosine	Pearson	Euclid	log2
7056	SRR1470751_Liver	liver	0.94960531014448	Cosine	Pearson	Euclid	log2
7057	SRR1470855_Colon_Sigmoid	colon	0.461651939106913	Cosine	Pearson	Euclid	log2
7058	SRR1471178_Prostate	prostate	0.599228406069534	Cosine	Pearson	Euclid	log2
7059	SRR1471267_Thyroid	thyroid	0.935626525358561	Cosine	Pearson	Euclid	log2
7060	SRR1471291_Colon_Sigmoid	colon	0.422555620130512	Cosine	Pearson	Euclid	log2
7061	SRR1471862_Thyroid	thyroid	0.916436199177948	Cosine	Pearson	Euclid	log2
7062	SRR1472012_Liver	liver	0.955108953513427	Cosine	Pearson	Euclid	log2
7063	SRR1472259_Colon_Transverse	colon	0.507507685596923	Cosine	Pearson	Euclid	log2
7064	SRR1472598_Thyroid	thyroid	0.901452044570285	Cosine	Pearson	Euclid	log2
7065	SRR1472863_Prostate	prostate	0.576194225551968	Cosine	Pearson	Euclid	log2
7066	SRR1473100_Colon_Transverse	colon	0.450827347568591	Cosine	Pearson	Euclid	log2
7067	SRR1473209_Colon_Transverse	colon	0.420223904840893	Cosine	Pearson	Euclid	log2
7068	SRR1473232_Colon_Transverse	colon	0.340708699728434	Cosine	Pearson	Euclid	log2
7069	SRR1473275_Liver	liver	0.948220031358329	Cosine	Pearson	Euclid	log2
7070	SRR1473295_Thyroid	thyroid	0.931805397222444	Cosine	Pearson	Euclid	log2
7071	SRR1473361_Colon_Sigmoid	colon	0.404139631546288	Cosine	Pearson	Euclid	log2
7072	SRR1473443_Thyroid	thyroid	0.906982960498584	Cosine	Pearson	Euclid	log2
7073	SRR1473674_Liver	liver	0.944479590020008	Cosine	Pearson	Euclid	log2
7074	SRR1473915_Colon_Sigmoid	colon	0.439940062893183	Cosine	Pearson	Euclid	log2
7075	SRR1474000_Colon_Transverse	colon	0.137816192473598	Cosine	Pearson	Euclid	log2
7076	SRR1475233_Colon_Sigmoid	colon	0.441851656828369	Cosine	Pearson	Euclid	log2
7077	SRR1475281_Thyroid	thyroid	0.903000521067183	Cosine	Pearson	Euclid	log2
7078	SRR1475430_Thyroid	thyroid	0.914486594343768	Cosine	Pearson	Euclid	log2
7079	SRR1475483_Thyroid	thyroid	0.925061299242823	Cosine	Pearson	Euclid	log2
7080	SRR1475785_Colon_Sigmoid	colon	0.412112332613711	Cosine	Pearson	Euclid	log2
7081	SRR1476324_Colon_Sigmoid	colon	0.425861222319502	Cosine	Pearson	Euclid	log2
7082	SRR1476348_Thyroid	thyroid	0.904743469994236	Cosine	Pearson	Euclid	log2
7083	SRR1476384_Colon_Sigmoid	colon	0.453636494616595	Cosine	Pearson	Euclid	log2
7084	SRR1476485_Liver	liver	0.483410963844812	Cosine	Pearson	Euclid	log2
7085	SRR1476507_Prostate	prostate	0.514346702291409	Cosine	Pearson	Euclid	log2
7086	SRR1476652_Colon_Sigmoid	colon	0.455484831675684	Cosine	Pearson	Euclid	log2
7087	SRR1476903_Thyroid	thyroid	0.924266532211785	Cosine	Pearson	Euclid	log2
7088	SRR1476974_Colon_Transverse	colon	0.385360409926946	Cosine	Pearson	Euclid	log2
7089	SRR1477292_Colon_Sigmoid	colon	0.424192338918409	Cosine	Pearson	Euclid	log2
7090	SRR1477339_Colon_Transverse	colon	0.47944972403955	Cosine	Pearson	Euclid	log2
7091	SRR1477522_Colon_Sigmoid	colon	0.474493126568345	Cosine	Pearson	Euclid	log2
7092	SRR1477732_Colon_Transverse	colon	0.427864429728312	Cosine	Pearson	Euclid	log2
7093	SRR1478113_Liver	liver	0.951392859785141	Cosine	Pearson	Euclid	log2
7094	SRR1478410_Thyroid	thyroid	0.902872878025968	Cosine	Pearson	Euclid	log2
7095	SRR1478571_Colon_Transverse	colon	0.370938509449225	Cosine	Pearson	Euclid	log2
7096	SRR1478637_Liver	liver	0.953133116795029	Cosine	Pearson	Euclid	log2
7097	SRR1478679_Prostate	prostate	0.524859267211225	Cosine	Pearson	Euclid	log2
7098	SRR1478789_Liver	liver	0.957134099950011	Cosine	Pearson	Euclid	log2
7099	SRR1479062_Prostate	prostate	0.583808500020481	Cosine	Pearson	Euclid	log2
7100	SRR1479085_Thyroid	thyroid	0.912311430039154	Cosine	Pearson	Euclid	log2
7101	SRR1479306_Colon_Transverse	colon	0.376510299878541	Cosine	Pearson	Euclid	log2
7102	SRR1479370_Colon_Sigmoid	colon	0.385194074551533	Cosine	Pearson	Euclid	log2
7103	SRR1479489_Liver	liver	0.954427541169265	Cosine	Pearson	Euclid	log2
7104	SRR1479549_Thyroid	thyroid	0.927720238934508	Cosine	Pearson	Euclid	log2
7105	SRR1479663_Thyroid	thyroid	0.925076318510089	Cosine	Pearson	Euclid	log2
7106	SRR1479721_Colon_Transverse	colon	0.362574358619725	Cosine	Pearson	Euclid	log2
7107	SRR1480083_Prostate	prostate	0.209269095666485	Cosine	Pearson	Euclid	log2
7108	SRR1480565_Thyroid	thyroid	0.907408822097147	Cosine	Pearson	Euclid	log2
7109	SRR1480611_Thyroid	thyroid	0.928323058132237	Cosine	Pearson	Euclid	log2
7110	SRR1480721_Colon_Sigmoid	colon	0.447188184761961	Cosine	Pearson	Euclid	log2
7111	SRR1485020_Colon_Sigmoid	colon	0.46419787681291	Cosine	Pearson	Euclid	log2
7112	SRR1485060_Colon_Transverse	colon	0.448538821706451	Cosine	Pearson	Euclid	log2
7113	SRR1485438_Liver	liver	0.95152366592258	Cosine	Pearson	Euclid	log2
7114	SRR1485700_Colon_Transverse	colon	0.378019929433594	Cosine	Pearson	Euclid	log2
7115	SRR1486044_Thyroid	thyroid	0.902944497785138	Cosine	Pearson	Euclid	log2
7116	SRR1486080_Kidney_Cortex	kidney	0.228809204363963	Cosine	Pearson	Euclid	log2
7117	SRR1486348_Prostate	prostate	0.571190615471804	Cosine	Pearson	Euclid	log2
7118	SRR1487403_Colon_Transverse	colon	0.522445218587872	Cosine	Pearson	Euclid	log2
7119	SRR1487465_Thyroid	thyroid	0.892003790088234	Cosine	Pearson	Euclid	log2
7120	SRR1487547_Colon_Sigmoid	colon	0.448542214929128	Cosine	Pearson	Euclid	log2
7121	SRR1487704_Colon_Sigmoid	colon	0.554220103314711	Cosine	Pearson	Euclid	log2
7122	SRR1487728_Thyroid	thyroid	0.917634403710368	Cosine	Pearson	Euclid	log2
7123	SRR1487890_Liver	liver	0.961349445366312	Cosine	Pearson	Euclid	log2
7124	SRR1488307_Colon_Transverse	colon	0.517803772601429	Cosine	Pearson	Euclid	log2
7125	SRR1488770_Prostate	prostate	0.183591333648966	Cosine	Pearson	Euclid	log2
7126	SRR1488790_Liver	liver	0.955474268391556	Cosine	Pearson	Euclid	log2
7127	SRR1489349_Colon_Sigmoid	colon	0.415458421143171	Cosine	Pearson	Euclid	log2
7128	SRR1489631_Prostate	prostate	0.581859055807329	Cosine	Pearson	Euclid	log2
7129	SRR1489757_Liver	liver	0.951887896610084	Cosine	Pearson	Euclid	log2
7130	SRR1490546_Liver	liver	0.963320129046522	Cosine	Pearson	Euclid	log2
7131	SRR1490635_Colon_Sigmoid	colon	0.490773353210794	Cosine	Pearson	Euclid	log2
7132	SRR1490658_Kidney_Cortex	kidney	0.677533687696551	Cosine	Pearson	Euclid	log2
7133	SRR1491275_Thyroid	thyroid	0.935876123513756	Cosine	Pearson	Euclid	log2
7134	SRR1498226_Thyroid	thyroid	0.924287522590681	Cosine	Pearson	Euclid	log2
7135	SRR1498290_Colon_Transverse	colon	0.530887670222024	Cosine	Pearson	Euclid	log2
7136	SRR1498438_Thyroid	thyroid	0.920157407665636	Cosine	Pearson	Euclid	log2
7137	SRR1498505_Colon_Transverse	colon	0.46148102847835	Cosine	Pearson	Euclid	log2
